"pid","assessed_value"
7714,163590.134994761
7715,0
7716,679955.339732742
7717,228431.882966989
7718,228720.777749404
7719,70401.3794791874
7720,102351.835134488
7721,321303.188984796
7722,739691.39652526
7723,210062.150387512
7724,393602.101740776
7725,706588.653044742
7726,937898.837885405
7727,71182.2502103335
7728,0
7729,0
7730,0
7731,0
7732,144251.21692833
7733,244714.034335861
7734,0
7735,342821.038239224
7736,208358.156212153
7737,0
7738,435501.372822717
7739,166912.138433786
7740,367170.643672697
7741,0
7742,0
7743,169535.496715428
7744,680132.151514126
7745,249145.761343719
7746,356630.417691321
7747,105594.184721536
7748,279589.959500182
7749,319492.418437868
7750,572521.476042725
7751,0
7752,263082.16966506
7753,97260.7182995969
7754,554883.396666829
7755,199094.959343638
7756,0
7757,335925.217847039
7758,124860.524613257
7759,125922.769947102
7760,703967.854956204
7761,137150.875223513
7762,540910.254946323
7763,465661.264445986
7764,423449.767158376
7765,0
7766,250521.202880666
7767,356258.964720721
7768,0
7769,379792.815474638
7770,307062.451663714
7771,119660.851455191
7772,369672.104274953
7773,160659.4808621
7774,53641.0105256966
7775,284241.037105494
7776,237237.417246337
7777,479526.975535201
7778,129350.048679179
7779,3206.19675548693
7780,101792.751685686
7781,63676.2558198412
7782,443095.013378638
7783,84621.523412668
7784,697680.250840446
7785,215606.697491491
7786,172350.906084794
7787,250072.944802584
7788,0
7789,172100.466822831
7790,0
7791,121046.039218573
7792,1028967.89097711
7793,125535.142446133
7794,0
7795,2637045.85515256
7796,253993.467795692
7797,137946.538970091
7798,265679.377280513
7799,0
7800,0
7801,289837.573707658
7802,130571.623039336
7803,229629.368134349
7804,336873.696609046
7805,350702.306844383
7806,737915.893172285
7807,276011.6338553
7808,405447.383993187
7809,0
7810,636270.63702343
7811,324692.587754227
7812,196765.756394413
7813,367244.452172502
7814,684193.227239071
7815,1982375.53832031
7816,181257.718584353
7817,407178.266914454
7818,512644.951417928
7819,513155.094325454
7820,808735.831345504
7821,990147.647872337
7822,198879.750768122
7823,127788.832009254
7824,441218.038772545
7825,119978.779198931
7826,387745.325755749
7827,182348.420042929
7828,167035.725809179
7829,302095.356449531
7830,80786.2563061308
7831,187444.234177601
7832,266351.335660173
7833,186783.203354922
7834,670043.269998456
7835,283885.389964132
7836,253647.622681466
7837,97016.5844292553
7838,176961.827229271
7839,62923.2044596225
7840,437726.075362755
7841,160959.967816563
7842,230519.431530741
7843,388900.927986642
7844,935113.620463922
7845,0
7846,15634.7615325975
7847,116268.167035638
7848,23536.8195011414
7849,352701.493766082
7850,96111.526671498
7851,135934.539072405
7852,118651.454537297
7853,18779.0649950199
7854,86722.9272748494
7855,664336.599638579
7856,58968.3153223571
7857,222656.348826449
7858,270914.47042922
7859,291435.173803644
7860,192494.641773178
7861,596331.529957177
7862,0
7863,90054.6882568924
7864,83118.651892289
7865,323896.550345887
7866,233454.832339381
7867,162555.837388067
7868,310917.611901028
7869,281983.64216338
7870,407741.540986515
7871,264173.393654546
7872,99550.3984234029
7873,201630.871256899
7874,569056.550101435
7875,315863.657124791
7876,793480.36400314
7877,219177.692630953
7878,702674.174176533
7879,414712.454588428
7880,275191.308566637
7881,238835.899108565
7882,100954.512802142
7883,0
7884,94517.2714042319
7885,231155.091455424
7886,0
7887,435310.583085898
7888,218332.591149652
7889,46722.4224439693
7890,117839.963324798
7891,461519.333385573
7892,0
7893,383830.765833992
7894,123309.693154736
7895,861478.36389507
7896,0
7897,337972.676354134
7898,213231.247084114
7899,0
7900,157859.484264213
7901,1097149.32182043
7902,232333.450921432
7903,274297.643909806
7904,930448.161513147
7905,0
7906,178234.379637003
7907,300183.624338879
7908,223519.348384357
7909,186879.454100601
7910,230490.739065737
7911,384168.034552484
7912,0
7913,574615.509156516
7914,218765.234351286
7915,330858.465492713
7916,0
7917,28112.4176366241
7918,208724.305437185
7919,853392.141369399
7920,260952.284435377
7921,354247.954466672
7922,142961.101021856
7923,379718.409761474
7924,405220.018600499
7925,0
7926,85875.9505884176
7927,190901.112346937
7928,202289.675918548
7929,168273.333237915
7930,174967.627292887
7931,212437.751885815
7932,410059.595381604
7933,529977.490760941
7934,454330.306371179
7935,0
7936,335735.933140638
7937,284518.109935469
7938,0
7939,0
7940,206272.393980052
7941,74718.9650064266
7942,238399.573699915
7943,268647.652823972
7944,0
7945,155869.93143814
7946,408369.617182726
7947,298996.0026227
7948,453131.927506617
7949,419179.652856541
7950,280575.240990826
7951,628246.002404212
7952,874700.257279692
7953,171688.573292211
7954,0
7955,958192.790889687
7956,0
7957,168100.865664827
7958,199723.46243996
7959,136846.263830097
7960,289996.384282418
7961,184593.817269355
7962,180850.218614574
7963,84882.4649090194
7964,591046.883634184
7965,91661.6639230327
7966,502097.639343677
7967,0
7968,103900.358910615
7969,0
7970,77111.4040009616
7971,194710.180879308
7972,70240.4924272322
7973,0
7974,0
7975,0
7976,0
7977,188316.878688223
7978,207975.209778266
7979,0
7980,70877.5943887556
7981,277279.00328256
7982,286378.960593577
7983,87295.6100648546
7984,83111.0071753087
7985,259978.077310206
7986,0
7987,249892.953686963
7988,172811.247764636
7989,228484.131406793
7990,208304.905722634
7991,1098611.47597164
7992,231737.976378689
7993,69755.5921562293
7994,0
7995,284692.282839667
7996,307052.401933444
7997,411022.548371709
7998,76717.8694520781
7999,336290.123789408
8000,0
8001,0
8002,216520.874120995
8003,833715.73930924
8004,428225.707489324
8005,469265.268380194
8006,527388.872131423
8007,0
8008,152029.604747338
8009,401669.863696905
8010,130436.38771303
8011,0
8012,368275.698435764
8013,223538.377175429
8014,0
8015,153388.632468255
8016,0
8017,209443.232000232
8018,0
8019,249138.200488535
8020,244012.344078857
8021,511882.276682273
8022,42574.9930555057
8023,218476.552034426
8024,1324936.94463089
8025,0
8026,163648.797905982
8027,773227.697942642
8028,174957.168000041
8029,90158.7520678891
8030,258687.604169885
8031,199106.399123996
8032,471605.783621132
8033,678458.339391224
8034,135996.776328685
8035,282537.982136234
8036,931308.262977278
8037,344843.897557503
8038,2083028.70686182
8039,45648.439095868
8040,278240.906501342
8041,107588.440877215
8042,462427.184197557
8043,295680.52209021
8044,244105.218003482
8045,160939.374918347
8046,131183.316742423
8047,271273.629700384
8048,309451.504359838
8049,56158.4294808438
8050,440460.927563165
8051,0
8052,540879.640414973
8053,208397.4375461
8054,117369.34147771
8055,69093.071219797
8056,61619.7836812902
8057,75330.7043434717
8058,0
8059,245241.894064158
8060,281252.466439425
8061,814375.48680479
8062,348376.227424329
8063,544719.990094707
8064,471862.13289181
8065,894172.408418757
8066,198526.488590521
8067,283832.460612816
8068,387896.582977724
8069,137090.975031654
8070,0
8071,211063.306638604
8072,276838.113188759
8073,841140.049291113
8074,0
8075,244650.35231108
8076,390916.399385301
8077,296047.069031997
8078,739888.504858971
8079,55212.1996499788
8080,73098.8557892044
8081,596852.317751555
8082,178232.206496826
8083,169761.883240389
8084,288081.126775222
8085,71548.4639870097
8086,317322.434649114
8087,194271.900044474
8088,262481.564187946
8089,360138.168613439
8090,270250.785002501
8091,182007.516339856
8092,0
8093,823379.918630232
8094,283453.099640881
8095,131908.548078474
8096,10532.798263075
8097,21192.8263774718
8098,282361.385620265
8099,83381.103909823
8100,0
8101,0
8102,80287.8170849904
8103,85678.6711616297
8104,97490.1751621237
8105,664271.109689035
8106,995689.007808517
8107,113309.672336765
8108,224590.390254064
8109,0
8110,0
8111,185648.299423115
8112,213698.614740977
8113,66978.9581669746
8114,186847.213908904
8115,368892.508707699
8116,669145.841583489
8117,188410.184512562
8118,426581.432944482
8119,168715.674810832
8120,267076.684784173
8121,183149.74941667
8122,734653.741507965
8123,235372.130867598
8124,140176.791450168
8125,811765.61345843
8126,45959.3530614348
8127,626265.919393086
8128,256492.220102759
8129,117394.438301927
8130,307047.430784447
8131,194924.073364904
8132,235644.243090039
8133,0
8134,54663.3577971068
8135,1415516.46416639
8136,204824.130093859
8137,0
8138,277779.436065274
8139,48850.2163524968
8140,699516.796508922
8141,181135.368302007
8142,56764.7851678698
8143,503780.493291078
8144,753394.843964022
8145,288931.227933722
8146,362935.37655371
8147,341239.33459982
8148,295544.115373942
8149,714368.271723694
8150,286663.660488359
8151,376846.615166446
8152,0
8153,225590.886691856
8154,211363.971190234
8155,194412.371295442
8156,227395.56986034
8157,243358.227468698
8158,182720.625549888
8159,291985.786221775
8160,485512.15006381
8161,0
8162,912095.002473515
8163,575404.93729354
8164,169486.643302544
8165,459121.114323868
8166,207541.0535518
8167,332035.940590525
8168,388863.40520705
8169,212951.660022738
8170,114877.420292078
8171,33829.2479020748
8172,265475.44545047
8173,699307.444924583
8174,178311.581437196
8175,0
8176,363480.19700804
8177,665368.001263354
8178,480642.767141214
8179,78800.6145965886
8180,654395.606964882
8181,46375.3535338836
8182,274862.674936992
8183,275605.547349905
8184,0
8185,246112.764855132
8186,0
8187,37878.3388317142
8188,311237.645992085
8189,0
8190,304606.297129349
8191,268534.09443823
8192,284212.525069192
8193,165146.839865358
8194,241174.923837688
8195,432571.430115044
8196,595868.187181522
8197,332854.451657929
8198,0
8199,170662.82814841
8200,731622.759776122
8201,150372.823620371
8202,202354.969124464
8203,0
8204,1334231.12682139
8205,308649.086286267
8206,309042.116063571
8207,298116.618222005
8208,281008.277630689
8209,228924.822354266
8210,321002.688915104
8211,361396.28374341
8212,421764.247622244
8213,160134.397961164
8214,236444.825933398
8215,229355.113688462
8216,654646.20000939
8217,263205.658737236
8218,310315.767415557
8219,1595830.30211155
8220,363160.616697554
8221,358660.04527134
8222,303386.040981575
8223,179864.32908851
8224,693343.493005858
8225,219582.756825692
8226,0
8227,359585.463080202
8228,308948.938810249
8229,377103.851216711
8230,75725.0402197595
8231,438563.803900833
8232,304345.960604455
8233,176723.667507642
8234,21073.0723584391
8235,282614.992041742
8236,94124.8366271272
8237,509679.953797536
8238,201748.565977075
8239,394853.081667223
8240,50091.8525087651
8241,226174.343704953
8242,422475.855718876
8243,270420.16965157
8244,0
8245,0
8246,174057.580889443
8247,0
8248,224201.118199083
8249,276997.399786341
8250,294324.891906497
8251,403943.990262059
8252,255696.338839278
8253,154042.361288918
8254,222010.591096469
8255,1395354.66306573
8256,352967.482515998
8257,193990.793032645
8258,541281.904707391
8259,740785.587428058
8260,649023.55834235
8261,267513.88087945
8262,223231.844111624
8263,121430.534529967
8264,204273.239158982
8265,0
8266,71631.9823217667
8267,2582390.21760885
8268,261077.461455259
8269,273097.149562307
8270,135722.000675716
8271,127200.519452277
8272,334066.3287656
8273,371725.690374451
8274,501235.50941403
8275,568490.757453325
8276,240316.579635767
8277,192008.297185609
8278,687196.290677258
8279,424298.412918698
8280,188313.728267555
8281,293371.536831816
8282,227784.224016149
8283,373230.719567561
8284,130242.970413276
8285,211711.204573701
8286,293775.043641988
8287,449036.84071021
8288,257062.350615102
8289,117626.250694649
8290,475183.763077036
8291,429290.977012318
8292,296767.135468889
8293,32749.050778229
8294,494942.719259572
8295,99457.7613331637
8296,60889.7796864718
8297,347201.732234205
8298,254084.066087755
8299,235668.697167594
8300,595685.774990694
8301,254853.812478314
8302,584360.059616449
8303,558764.762179121
8304,327660.467839117
8305,474132.928501453
8306,606271.746510283
8307,282968.321841376
8308,738148.689232475
8309,323755.34336213
8310,128789.191510965
8311,119092.989216691
8312,0
8313,251434.053414909
8314,128407.546456364
8315,292923.533787688
8316,352754.283622426
8317,229595.747863635
8318,377614.182151372
8319,454920.025389225
8320,243344.922139792
8321,213287.596221466
8322,491942.40744905
8323,152396.613731551
8324,244945.27305974
8325,0
8326,104742.815235597
8327,252793.931762084
8328,0
8329,153915.519028863
8330,308460.371773416
8331,574631.63676279
8332,138521.545399073
8333,90579.5007647467
8334,349773.723568011
8335,377894.403560576
8336,312107.887130457
8337,266587.343641722
8338,149559.417850641
8339,168856.531808556
8340,243248.497192798
8341,0
8342,0
8343,175588.505380104
8344,272981.527316195
8345,463179.048824149
8346,195756.431985863
8347,323269.740380615
8348,271865.171927165
8349,272492.730845823
8350,125359.69541366
8351,120236.999885248
8352,1203109.13527275
8353,211389.582961977
8354,251475.287135478
8355,298339.949917325
8356,460071.183174483
8357,75396.2610052616
8358,375310.80979359
8359,89615.2658322882
8360,479682.642412537
8361,104521.035092585
8362,0
8363,206229.138114311
8364,0
8365,110112.895595855
8366,0
8367,377999.233961872
8368,0
8369,23822.983633959
8370,265527.396890941
8371,252730.851229891
8372,500866.671784431
8373,320244.183581819
8374,247211.561290982
8375,501908.420530074
8376,245322.389182569
8377,285164.532313207
8378,164626.552105615
8379,299547.13705714
8380,2061327.42764431
8381,247164.61005854
8382,259590.043178731
8383,320694.437900698
8384,186072.836496081
8385,19294.5827265271
8386,0
8387,205985.991985891
8388,198670.475419643
8389,208280.55589617
8390,449380.040667607
8391,612564.717631498
8392,505615.808623536
8393,125654.574392685
8394,342185.178231127
8395,394691.945783894
8396,157697.483794882
8397,152838.308714203
8398,503395.676489398
8399,294919.105942783
8400,68305.218456737
8401,1029307.19221112
8402,154234.470063989
8403,310682.645589655
8404,0
8405,413593.669444318
8406,120380.14424416
8407,0
8408,0
8409,59872.2387575572
8410,321533.271923319
8411,189861.907407457
8412,229898.454169734
8413,249558.961967806
8414,274359.627648368
8415,339627.87301958
8416,452067.067426677
8417,164138.895445672
8418,225947.85451052
8419,0
8420,0
8421,130649.357853991
8422,198325.208384996
8423,298708.103810361
8424,390058.183792361
8425,178065.897213398
8426,0
8427,1048964.56885
8428,123850.141158498
8429,331188.206103513
8430,225916.527255258
8431,300587.087045592
8432,589959.682515768
8433,214929.236122503
8434,285611.483701749
8435,125214.69278894
8436,208330.374503088
8437,307882.52653848
8438,144236.239705091
8439,0
8440,195318.156514664
8441,170434.224812781
8442,321830.234657722
8443,69481.2915838248
8444,475137.375052878
8445,198598.544241796
8446,0
8447,372904.007912985
8448,220408.6765356
8449,240458.230868133
8450,107651.957143298
8451,82021.6901101361
8452,162612.897379942
8453,252065.752900923
8454,0
8455,322818.752205876
8456,1154003.3283382
8457,95460.2939749148
8458,770279.560496805
8459,125833.334200014
8460,591218.244130362
8461,0
8462,174701.478564129
8463,234859.894221487
8464,349906.226836811
8465,0
8466,178990.317125366
8467,368004.988070796
8468,254294.002185955
8469,190729.049311487
8470,340985.008807533
8471,165307.269127632
8472,559804.264228148
8473,336581.221868156
8474,115816.687878535
8475,173376.609541231
8476,175892.345289135
8477,284246.478762628
8478,0
8479,431611.389212981
8480,132269.237202411
8481,184464.454107654
8482,0
8483,0
8484,245789.876477229
8485,623115.376187798
8486,261468.058084818
8487,852588.558823082
8488,392242.479102771
8489,900114.341058625
8490,1217050.86362166
8491,484193.987442593
8492,202892.335499286
8493,82529.7456802233
8494,170143.123156978
8495,257039.228551356
8496,183184.783387021
8497,257442.074455549
8498,225775.181092184
8499,274624.158288007
8500,396617.921188651
8501,334340.829939367
8502,220150.08620189
8503,307096.992469119
8504,591516.070906469
8505,53224.3278960953
8506,0
8507,16607.5685679322
8508,69295.5081212094
8509,543776.89243951
8510,379683.231153024
8511,186367.859820258
8512,194450.968283748
8513,754647.862460066
8514,76598.4517184172
8515,291454.378227152
8516,577582.372795098
8517,238478.11579462
8518,145538.92739224
8519,379104.238518046
8520,400936.509009722
8521,470526.399960582
8522,145645.896159066
8523,214155.165904296
8524,280626.145510149
8525,131351.579159968
8526,154230.75908474
8527,0
8528,314791.514654532
8529,255567.00721558
8530,249450.524227992
8531,486199.624446203
8532,755074.55843612
8533,310661.810353975
8534,416255.786437981
8535,417521.177548539
8536,148904.881262559
8537,0
8538,251036.247284391
8539,1229890.73628234
8540,690581.051424212
8541,379326.611625793
8542,827283.041598742
8543,128345.902044511
8544,0
8545,201602.394799313
8546,285827.168921173
8547,92326.3035008094
8548,975697.054305202
8549,145005.601141964
8550,536243.043625091
8551,0
8552,111627.223180786
8553,756688.545104065
8554,0
8555,493057.902900215
8556,211742.920136926
8557,114356.150779139
8558,590470.41045544
8559,345945.243551835
8560,968999.385134296
8561,0
8562,384742.367243168
8563,253355.190832512
8564,311185.609312245
8565,293932.202394796
8566,118266.326469302
8567,98359.0950465767
8568,0
8569,894729.802351086
8570,0
8571,1168882.00730611
8572,365265.667327056
8573,0
8574,94944.9125345177
8575,132536.512122341
8576,170398.732180861
8577,110829.702988923
8578,473182.972643626
8579,425907.521194475
8580,0
8581,0
8582,345121.634928625
8583,0
8584,159467.054035741
8585,342170.958926575
8586,258432.341732427
8587,144402.641209583
8588,122527.16571674
8589,308349.933470049
8590,97870.7785328149
8591,86198.8957373345
8592,157155.464217467
8593,166902.421518748
8594,149685.727546394
8595,76271.6903476992
8596,682951.198600236
8597,537720.115172087
8598,360864.22507892
8599,0
8600,653661.145667862
8601,111841.408036391
8602,232046.28237957
8603,161289.279254989
8604,0
8605,0
8606,403899.245952008
8607,173676.507557599
8608,265241.490908699
8609,166151.75106826
8610,214454.777744512
8611,258757.574776136
8612,256358.491703805
8613,0
8614,213114.882989249
8615,95348.8278351183
8616,0
8617,419619.553078512
8618,217071.434941397
8619,507505.999617072
8620,712089.483564585
8621,230941.496479473
8622,97096.2122650517
8623,213176.861803211
8624,335251.521865507
8625,187216.750524531
8626,292470.587304635
8627,0
8628,210605.329316144
8629,93316.6942995162
8630,125625.910511215
8631,161565.560644297
8632,89084.6197693355
8633,24241.6008575276
8634,244375.838456991
8635,606773.425487914
8636,638474.022795871
8637,259137.429327536
8638,180428.361913764
8639,253669.193470838
8640,0
8641,282550.919051303
8642,296961.914861342
8643,254320.923933752
8644,313975.262628048
8645,90620.2919982386
8646,470259.626014395
8647,0
8648,1284652.28074429
8649,317869.375203788
8650,0
8651,477271.073424395
8652,55289.7796475174
8653,696580.668794263
8654,130913.224726699
8655,845345.925084602
8656,358971.922973965
8657,286737.760857514
8658,265176.724875708
8659,1212878.62154507
8660,76132.8892242647
8661,139776.3104478
8662,122477.424931246
8663,426580.993000311
8664,401333.73463905
8665,204940.497152293
8666,0
8667,222472.654966062
8668,1104798.16072513
8669,255324.241528984
8670,446193.408354463
8671,259767.167403528
8672,0
8673,178544.855043041
8674,86213.1030063997
8675,483686.433650452
8676,199350.482816659
8677,116956.526237834
8678,355328.338946145
8679,52211.9602524465
8680,465797.803976788
8681,616457.928749995
8682,440446.175550466
8683,235745.251592509
8684,0
8685,416550.168682561
8686,684329.135750088
8687,1139663.84763589
8688,944958.89421248
8689,110787.692557862
8690,106855.837454585
8691,1071907.41591532
8692,284501.277880399
8693,36286.8029522081
8694,270192.899354096
8695,460207.893927586
8696,282344.656552254
8697,475350.771283112
8698,113475.233294112
8699,403407.140949167
8700,195323.704501305
8701,187272.994201746
8702,78840.5568680013
8703,290029.289469708
8704,376716.797496968
8705,236171.301301186
8706,229430.611774345
8707,285231.111512115
8708,0
8709,231528.104202595
8710,265125.266754818
8711,695138.012532214
8712,0
8713,374403.620060682
8714,155297.245299651
8715,295243.711254899
8716,408822.760710744
8717,189564.819849042
8718,323762.678495737
8719,0
8720,203937.811862265
8721,0
8722,343599.246819687
8723,10187.8944319983
8724,283814.918468603
8725,635144.629094671
8726,508394.9485309
8727,0
8728,231746.744540595
8729,428152.358094485
8730,129169.300720427
8731,194590.179128112
8732,286242.464935855
8733,210484.139969727
8734,309695.608502433
8735,433583.202228812
8736,108381.666362348
8737,189560.939692904
8738,145827.580067715
8739,195769.653546034
8740,231146.847776272
8741,240835.468850773
8742,934810.47597584
8743,202759.423487918
8744,99593.1654437106
8745,183488.853619082
8746,0
8747,0
8748,505210.642214661
8749,224649.118040619
8750,476912.414497968
8751,277109.628727562
8752,253022.860361378
8753,676936.418305555
8754,938127.719481606
8755,110775.551980006
8756,308037.383802261
8757,0
8758,0
8759,0
8760,675378.852485274
8761,0
8762,226911.805738672
8763,170712.928698718
8764,180242.766770726
8765,380816.20306562
8766,140466.953649823
8767,323564.077596127
8768,287154.819528722
8769,0
8770,466255.135506251
8771,68174.2738669477
8772,130723.261923716
8773,178792.892184658
8774,144904.112141406
8775,210867.599566905
8776,357377.582226976
8777,258886.450277979
8778,80220.9213254347
8779,139086.806881616
8780,172542.768516527
8781,431904.579502823
8782,141127.829301326
8783,0
8784,178336.109026962
8785,787530.854986756
8786,0
8787,0
8788,120897.797376061
8789,341337.198919811
8790,229463.07549984
8791,112204.874334136
8792,285166.627363385
8793,57521.6210743914
8794,200176.775425312
8795,90192.2979950611
8796,198303.02976214
8797,273103.340702085
8798,107252.530514788
8799,229843.300206348
8800,101661.729714035
8801,218654.046857479
8802,93081.7520082349
8803,0
8804,417211.290837295
8805,206895.85654684
8806,47494.5652549867
8807,954983.854944629
8808,400092.068532884
8809,229034.712665004
8810,282210.635360834
8811,546222.812940682
8812,501330.357484366
8813,228743.081825167
8814,338766.7990174
8815,143603.987058725
8816,918956.564030779
8817,263977.156083927
8818,592697.438021828
8819,25516.8319233181
8820,680250.706050522
8821,1967620.73070225
8822,228596.959792543
8823,508951.164862621
8824,70019.2170671184
8825,41709.1634171322
8826,166362.088769283
8827,296484.342781496
8828,0
8829,289657.686604339
8830,306217.809459136
8831,225746.593389847
8832,220159.194180116
8833,0
8834,0
8835,0
8836,211421.152200438
8837,420613.973057726
8838,373946.089866337
8839,233294.304991386
8840,123224.700232787
8841,85743.6324858567
8842,386563.095343168
8843,0
8844,186497.164169652
8845,156441.207198396
8846,435719.481097093
8847,283021.530443241
8848,846258.994678567
8849,259419.987461993
8850,226735.347623999
8851,304434.066913411
8852,187138.781056246
8853,0
8854,259488.766270672
8855,544501.17647847
8856,222283.175386408
8857,131199.611709181
8858,320274.908997359
8859,287646.375149964
8860,197747.689828387
8861,222312.974675106
8862,0
8863,243928.783901258
8864,0
8865,165230.681175156
8866,49467.3709730235
8867,98302.5965327799
8868,172512.998288027
8869,172070.947286374
8870,262108.86402685
8871,171032.256426138
8872,709110.345974091
8873,247006.981158782
8874,351929.386326758
8875,0
8876,225375.397886632
8877,0
8878,243947.472700213
8879,412424.949791923
8880,320688.625659473
8881,168704.181465378
8882,167330.48387859
8883,223200.422596983
8884,317506.574969385
8885,203488.753947226
8886,333803.895683032
8887,228337.811412808
8888,422551.906119984
8889,301110.269615675
8890,95888.7794102592
8891,294040.809692286
8892,298290.238660179
8893,479107.382284568
8894,261555.226106088
8895,269799.930733314
8896,284351.874046495
8897,157750.66224386
8898,249851.640033242
8899,222475.851789438
8900,170819.748834531
8901,499822.501048134
8902,1021875.53171986
8903,171221.907876346
8904,148318.691484646
8905,774768.561787341
8906,85069.274689818
8907,184857.479484624
8908,0
8909,249528.768331124
8910,319492.300931164
8911,58557.8476995782
8912,120203.47185887
8913,48680.100634271
8914,317036.414596838
8915,92041.9658176061
8916,162902.165117114
8917,0
8918,146854.260631779
8919,344828.791953833
8920,74815.072775797
8921,56549.4286663119
8922,567308.771466427
8923,330855.852978627
8924,157257.74563422
8925,249654.579086427
8926,0
8927,297049.348829165
8928,138172.952785466
8929,190200.250722856
8930,42216.7207554256
8931,212523.921486232
8932,108543.409724368
8933,348497.091286433
8934,298908.420737032
8935,278306.493479608
8936,304838.980541229
8937,100164.774272033
8938,83830.2014133165
8939,315851.621054406
8940,201207.988421696
8941,0
8942,726850.48675945
8943,139169.739735949
8944,253264.781408023
8945,526018.191128346
8946,107281.590584549
8947,286958.625443352
8948,310107.788729269
8949,340321.004794915
8950,369650.452085416
8951,0
8952,217552.356464709
8953,822847.194813753
8954,0
8955,469275.696176792
8956,85782.3956744523
8957,582363.699009894
8958,118869.433022414
8959,65603.4288258048
8960,128876.299140775
8961,180737.368096393
8962,556968.694334236
8963,239559.46478317
8964,143142.406318464
8965,328061.975569895
8966,285076.564661009
8967,226171.181533143
8968,0
8969,738711.015584748
8970,260361.09100167
8971,503146.680089942
8972,374824.430725081
8973,201609.67828708
8974,128509.156296593
8975,241746.969601313
8976,288636.288104743
8977,515893.043518712
8978,0
8979,226860.774295456
8980,276360.656800999
8981,313272.22602567
8982,1757749.90685572
8983,543303.759952994
8984,236478.268350377
8985,490546.089212532
8986,273853.724702808
8987,137540.0525138
8988,196504.751578603
8989,563809.440289784
8990,842925.097048039
8991,0
8992,969913.097089402
8993,255572.180643721
8994,251885.465200314
8995,320286.751978336
8996,390442.941976234
8997,256390.035674636
8998,168548.905042658
8999,241095.690362388
9000,171769.903811709
9001,375690.99958732
9002,40545.8032045167
9003,363660.288424155
9004,297024.618294941
9005,304579.012820724
9006,294242.952197905
9007,134976.222881343
9008,235181.320752237
9009,440795.804098879
9010,50021.431007147
9011,302494.466719263
9012,8375.52846260555
9013,0
9014,75298.6518158109
9015,180909.956873739
9016,372558.026232819
9017,679834.528188385
9018,223901.929615376
9019,241178.062254986
9020,323370.750288299
9021,37156.2950559684
9022,297.809881492708
9023,287877.912302132
9024,0
9025,227044.495018275
9026,580686.637356161
9027,684903.011414937
9028,347331.436065441
9029,190600.195079012
9030,226923.293885208
9031,131939.079414254
9032,72060.7185048094
9033,304440.95241101
9034,675696.97748762
9035,118783.010054183
9036,372903.463889743
9037,0
9038,312556.523809112
9039,454079.604855838
9040,122114.301461023
9041,170655.85980663
9042,384429.820954805
9043,144629.197849088
9044,135536.950251606
9045,0
9046,753221.6239431
9047,226331.209999319
9048,277517.372261061
9049,442994.07833308
9050,118308.712506529
9051,310640.506953457
9052,492723.393056522
9053,819439.809280689
9054,282327.648473956
9055,2144808.3647249
9056,335873.620885402
9057,99542.8212547167
9058,698783.426639976
9059,464016.435371389
9060,211138.830034972
9061,0
9062,314248.894152598
9063,507900.398974765
9064,810922.259001713
9065,152899.640828835
9066,1355838.58591816
9067,228918.694841898
9068,0
9069,302016.851499278
9070,167373.708815201
9071,180980.667079048
9072,228390.298803452
9073,184813.983423273
9074,0
9075,39558.0566228326
9076,137513.226640334
9077,484731.025357095
9078,83558.4262856564
9079,180180.020970955
9080,656127.533494712
9081,1325322.63481743
9082,504617.626862432
9083,0
9084,793089.449665671
9085,0
9086,213530.450551434
9087,278311.794741313
9088,211113.179577458
9089,278237.119904727
9090,348150.650187005
9091,31413.417689144
9092,289655.330084849
9093,283013.143859114
9094,364545.461568526
9095,280195.281661565
9096,252344.754909672
9097,135436.490836506
9098,166530.102562684
9099,1358692.03221455
9100,199124.27523613
9101,0
9102,345043.146947838
9103,358636.515704184
9104,501277.543528384
9105,44106.4613649759
9106,214753.104729978
9107,104792.548916329
9108,136836.553375207
9109,383520.95171888
9110,200385.210890967
9111,128680.003557908
9112,182687.31320273
9113,357162.765199727
9114,350251.40338665
9115,632544.165132172
9116,328974.027472221
9117,0
9118,440689.160783238
9119,143112.327002252
9120,673251.248230241
9121,324058.934708732
9122,194621.970049264
9123,332322.30506488
9124,162250.418273317
9125,91979.9060677539
9126,412176.408092682
9127,183822.75554263
9128,582918.937883382
9129,691055.235509523
9130,272697.706807402
9131,912456.557305273
9132,171315.31754232
9133,178715.013668421
9134,236530.47460246
9135,0
9136,373173.206647507
9137,1078177.89315126
9138,0
9139,252720.531698335
9140,236989.657665327
9141,90969.8119648549
9142,489519.151836363
9143,650279.647648961
9144,0
9145,90293.9387223351
9146,0
9147,973989.305801477
9148,75730.8346810189
9149,256116.674078585
9150,100825.183439082
9151,246214.989393817
9152,273305.590314001
9153,0
9154,386940.241365048
9155,230313.062262043
9156,165290.142170003
9157,479381.403802802
9158,34324.8779852111
9159,561906.87020354
9160,513545.642398454
9161,10506.0043776215
9162,0
9163,648474.351277279
9164,225460.926824157
9165,459820.58848844
9166,308269.499801381
9167,234967.155203232
9168,230568.413798704
9169,261520.893917018
9170,106063.605994559
9171,379909.190744398
9172,296599.942815289
9173,72871.8747197607
9174,325500.911902132
9175,258939.192018805
9176,74003.0622056597
9177,224149.837715132
9178,384282.64427184
9179,382756.187437352
9180,120721.399939103
9181,270509.798283969
9182,336051.513353278
9183,475619.907472229
9184,83624.8907305997
